True Sentiment,Tweet ID,Tweet
positive,1.2337111992605E+018,I feel deeply honored! https://t.co/EpPO74A0j1
positive,1.23883718834904E+018,"HEY TTRPG COMMUNITY! With so many cons being cancelled due to COVID19, we are looking to collaborate with other Twi… https://t.co/9V3Me9VSC3"
negative,1.23902612349891E+018,Why would #CoronaKatie and the Governor of Oklahoma both post virus-truther photos of themselves on the same night?… https://t.co/4qBlG7rKt6
negative,1.23696888069165E+018,Strap yourself in. Hands up.  Trump spent 3 years at the top of the roller coaster created by Obama. Now we're abou… https://t.co/WIqR5lCjEa
positive,1.22412651260287E+018,This morning I took the incredibly difficult decision to step down as Parliamentary Leader of the @Greens. It’s not… https://t.co/9m4igqGkFi
positive,1.22371954811495E+018,Not Available
positive,1.2368714987841E+018,"Something sinister is coming to #MarvelFutureFight However, we're confident our Agents are capable of adapting to t… https://t.co/IuZHioDlB3"
positive,1.23164068372069E+018,If you haven’t listened to the Watch What Crappens podcast’s recap of this weeks #PumpRules then you have to do it.… https://t.co/3VJyyhXddq
negative,1.23631858398419E+018,The Islamic Regime has plunders Iran’s wealth in expanding terrorism in the region failing its citizens for 41 year… https://t.co/dh9M5f65YS
positive,1.22267248043698E+018,The beginning of the #GreenBeanQueen👑 snow adventure today 😊  It’s hard to get in front of her now to film her.   N… https://t.co/CucGujrPL7
neutral,1.22226326278124E+018,Sekulow says Trump is being impeached for “policy disagreements.” Is it governmental policy to unlawfully withhold… https://t.co/ly4djYVSQM
positive,1.23512927437557E+018,"I’ll be on @FoxFriendsFirst at 5am, @democracynow around 8:20am and then @HillTVLive with @krystalball and @esaagar… https://t.co/bx4KanWDQa"
negative,1.23605354109098E+018,"The coronavirus tests are perfect, ⁦@realDonaldTrump⁩ says, just like his call with Ukraine that led to his impeach… https://t.co/dfqUC0YIT2"
positive,1.22334923651276E+018,"So.... Big News.... This is my sista Olive, she'll be living with me soon and I'll be teaching her how to be a chee… https://t.co/1522Y627h8"
positive,1.23683170304321E+018,Not Available
positive,1.23451307673464E+018,Not Available
positive,1.23493403099236E+018,"I always feel compelled to show love to demonized species.   Meet the Satanic Leaf-tailed Gecko, a small lizard fro… https://t.co/WDYTusmPUw"
negative,1.22222450175429E+018,Not Available
negative,1.22221061125544E+018,"U.S. president Donald Trump has unveiled details of his administration's Middle East peace plan including ""a realis… https://t.co/Q9PZXAVW2R"
neutral,1.22232688998708E+018,By far the most interesting candidate whose momentum no one saw coming this election cycle has been @AndrewYang. Hi… https://t.co/TlMjzZDh86
neutral,1.22324003362648E+018,"The day after the Robert Mueller testimony, Trump had his call with Zelensky. What does he do the day after a senat… https://t.co/FBrn52CAz5"
positive,1.23445649723859E+018,Not Available
negative,1.22362307087695E+018,Lamar Alexander: Trump’s misbehavior “undermines the principle of equal justice under the law.” But it’s up to the… https://t.co/mjbwpE1oQy
negative,1.23385756817658E+018,Republicans unleashed the world's hottest economy by cutting taxes—not raising them.  But Dems don't even try to hi… https://t.co/nskS3LN3s6
negative,1.23379596041909E+018,Y’all. YALL. The test don’t even work.   The US declined to use the WHO’s virus test (that actually works) that oth… https://t.co/bCbEvaVeOp
negative,1.23642211188068E+018,Italy 🇮🇹   #Coronavirus outbreak numbers by date:  February 18:   3 cases  February 21:  20 cases February 24: 231… https://t.co/ps8JNyxpK6
neutral,1.22245488774689E+018,Mexican beer rebrands as Ebola to avoid association with coronavirus #coronaravirus https://t.co/jsjvy9tcEX
negative,1.23301280488776E+018,"California coronavirus patient had to wait days to be tested because of restrictive federal criteria, despite docto… https://t.co/QCOHMRwaFD"
positive,1.23553724596641E+018,"Happy #WorldBookDay! 📚  We have two copies of the brilliant ‘Don’t Worry ‘Bout The Bear’, written by Jim &amp; Ron Simp… https://t.co/wuJPZ3ke0y"
neutral,1.23629045040484E+018,Coronavirus is a government made disease like Ebola
neutral,1.23820006853813E+018,"Hi Tara, A piece of advice. Alberta physicians and health care workers are walking in to the biggest crisis of most… https://t.co/bIUnBp6Cfw"
positive,1.23639635827534E+018,Not Available
neutral,1.2237564746329E+018,I did this once and I’m bored. This is my favorite book. Rt And reply for your birthday page💜 https://t.co/yw2WzKb5IC
neutral,1.23414754256631E+018,We watch sport to savor human emotion we are meant to feel in real life but are too dead inside to experience. For… https://t.co/ApErHqXyNj
positive,1.23939586579551E+018,Not Available
negative,1.22251449326107E+018,1. A woman who was a senior producer at Fox &amp; Friends when the show interviewed Jerome Corsi to talk about why Obam… https://t.co/GnhQ6mbLfp
positive,1.22409184527115E+018,Not Available
negative,1.23645644703207E+018,"Viral Katrina rolls on.  CDC has tested 1,583 people for coronavirus https://t.co/yLARPjpKIO"
positive,1.23927692757326E+018,"🤷‍♂️ Sure, connect four is cool but we’ve got a better idea!  We need 63 other teams to enter a knock-out FIFA 20 t… https://t.co/q1CWBJYnu9"
negative,1.2364300853701E+018,Matt Gaetz who joked around with a mask is probably on his way to get tested for Coronavirus right about now with the CPAC news.
negative,1.23813002596003E+018,"Times Now misinforms yet again, plays a video claiming it shows a man firing at cops during Delhi riots.… https://t.co/1qGZVlDF4n"
negative,1.23721160539968E+018,"The Trump campaign is another Trump family business:   Jared Kushner is running the show from the WH, and the campa… https://t.co/oiaqTNF73r"
positive,1.23287248417475E+018,Watch this. Right fucking now. And don’t ask me again why I support Bernie Sanders or how he is going to win. https://t.co/fYI1rUXhfd
negative,1.22192815276035E+018,Why shouldn't we hear from the Bidens and most of all the #Whistleblower? I wonder if @MittRomney will ever win ano… https://t.co/gqTYl5TUWF
positive,1.22407883250596E+018,Happiest of Happy Birthdays to my friend in life and on TV and the best damn Best Man a guy could ask for. Happy Bi… https://t.co/V5AvjQ25qb
neutral,1.22225502719416E+018,"Today is a day, among many, that I pray someone is following the money. To Giuliani, to the Trump business, to Jared’s business. All of it."
positive,1.23205657245442E+018,Didn't get a chance to watch the all-new episode of #TheRookie? Watch NOW on demand and on Hulu! https://t.co/8TkpB4A0HD
positive,1.22395596606607E+018,The face of a very very happy lady with over a 2 min 10k PB! I ran 42.32 at Chichester today just 6 days from my 55… https://t.co/0dSV7Cm7mZ
neutral,1.23458742549581E+018,That is not what they found at all. They reported that SARS &amp; MERS (cousin viruses) can get into the central nervou… https://t.co/OA3BVFkdFR
neutral,1.23601885149578E+018,In British cabs I hear complaints about EU migrants. In Italian cabs I hear complaints about African migrants. In S… https://t.co/tESzJCz2Sv
positive,1.2237174527119E+018,NEWS: Brand new renders of Isabelle have been revealed for Animal Crossing: New Horizons! https://t.co/OJysqJnqfA
neutral,1.23316200991669E+018,"While all eyes are on coronovirus, watch Idlib where NATO power Turkey is squaring off with Russia. What happens if… https://t.co/4tw94bfAUQ"
neutral,1.23582728260787E+018,"Used in the weedkiller, which is sprayed on oats before harvest as a drying agent, classified as ""probably carcinog… https://t.co/2SxtKtgxv9"
positive,1.22408441038497E+018,This man is sitting alone on a park bench - singing Bon Jovi's ‘Livin’ on a Prayer’ by himself.  Until the end. Hum… https://t.co/sy7ovM1m5i
negative,1.2235988191092E+018,Somehow I missed this ——&gt; Jim Bakker To Christians: You Must Love Trump To Prove You're 'Saved' https://t.co/aGeeXoxwgQ via @Yahoo
positive,1.22340729226086E+018,Not Available
neutral,1.2367133826251E+018,"Hey #WritingCommunity #amwriting I can do #shamelessselfpromo What about you? Place links to your #books, #Wip… https://t.co/QSuUMi1gLR"
negative,1.2339421089956E+018,Corona Virus is on its way ..... https://t.co/Qhp6YK6kiy
neutral,1.23387093049925E+018,"As a gay man who came of age during the AIDS era of the 1980s, I’m intensely curious for you, a Republican Senator,… https://t.co/M87zAgErr0"
neutral,1.2232511857313E+018,"A FEW THINGS: Legalize cannabis, decriminalize sex work, fund the hell out of schools, stop giving tanks to police… https://t.co/ZeUMigOlOD"
neutral,1.22234177616324E+018,Deeply conflicted on the Arnab @kunalkamra88 incident. Mind says - Why stoop so low? Heart says - But finally Arnab… https://t.co/TxHh4DJ7xJ
positive,1.23778064657291E+018,My mom works almost 24/7 because of COVID-19. I hope we all appreciate our health workers’ sacrifices to keep all o… https://t.co/iUUbtzzcxL
neutral,1.23568646820458E+018,Employees of Hachette Book Group staged a walkout in protest of the company’s acquisition of Woody Allen’s upcoming… https://t.co/7NgloSCbml
negative,1.22361991886586E+018,We miss you!!  America’s Greatest President https://t.co/jyDuVxsR4i
negative,1.23392869250346E+018,Students beaten up.  More than 30 dead.  Over 1000 arrested.  And 500 detained.   Defend India's right to peacefull… https://t.co/4F5w9hxgYS
negative,1.22158172597891E+018,"So, in today's Poll 32% of voters APPROVED of @ScottMorrisonMP 's handling of the bushfire crisis. I could understa… https://t.co/kXC5PidhRJ"
positive,1.23662637861696E+018,"A medium length rant incoming: thread, aimed primarily at established touring bands, promoters, booking agents and… https://t.co/QaIVxIIaAI"
negative,1.23597249699167E+018,"The Atlantic contacts all 50 state health departments to reconstruct the number the CDC is hiding, and finds that 1… https://t.co/36UslxRHo5"
negative,1.2327563797415E+018,NEW: At Bellevue (NYC) -one of the only designated coronavirus centers in the U.S. (75 beds)--hundreds of masks wen… https://t.co/LBH5DW6G7g
negative,1.23620208451045E+018,#Coronavirus hysteria: Customers in #Australia fight over toilet paper  #CoronavirusOutbreak https://t.co/hbJGrGuWUN
neutral,1.23518453974144E+018,Not Available
neutral,1.23714051969376E+018,BLOCK OR DUNK!? I NEED HELP 🚨 (via @BionicBrooks_) https://t.co/MQ3fvjOFeF
positive,1.23667997986754E+018,So I may have gotten the brother bear https://t.co/u0Ey8No3zU
negative,1.22409360553671E+018,Parasite wins Film Not in the English Language 🌏👏  #EEBAFTAs #BAFTAs https://t.co/k7LHWtr4Vm
positive,1.22291693644454E+018,PD Layla (who’s journey has taken her from Battersea dogs home to licensed operational police dog) completes the “s… https://t.co/D5JlzPjjx7
negative,1.22328842672166E+018,Not Available
negative,1.23738814733751E+018,Brutal #FOIA opinion from the D.C. Cir. this morning.  DOJ says it can't redact video and therefore must keep all o… https://t.co/hzexciyZrm
negative,1.23751951032994E+018,Not Available
negative,1.22334528382171E+018,Not Available
negative,1.22262044214346E+018,"I was wrong.  I thought @AlanDersh had reached his maximal absurdity arch in his position on torture in 2011, but t… https://t.co/e4Rh3nj7T6"
neutral,1.23548636386214E+018,This is my niece who recently qualified as a pilot only to lose her job with FlyBe going bust. Any jobs for a young… https://t.co/oKp5A7NH39
neutral,1.23610173439452E+018,YOU made this sweater happen - the night before my first day in 2018 I was checking Twitter &amp; someone mentioned pur… https://t.co/SBimooOYbb
neutral,1.23452115584907E+018,"always think i’m keen for dominos and then after about 2/3 slices i feel sick and regret buying it, so overrated"
positive,1.23777529462004E+018,A lot of news underlines how hard it is to hold wealthy and connected people accountable. Today’s shows the power o… https://t.co/SIljtbj8uE
positive,1.23962352010922E+018,Not Available
neutral,1.22331860563224E+018,"Does a senator’s decision on a big issue count as “independent,” a “swing vote,” and methodically researched if tur… https://t.co/tf36IW6V9h"
negative,1.22223743008392E+018,"Once upon a time, American presidents defended the free speech rights of journalists at home and abroad. Trump's at… https://t.co/PF4KGI4U0C"
negative,1.22262922655105E+018,"Question for GOP senators: If you don’t want a fair trial, why should anyone think you want a fair election?"
negative,1.22229263477916E+018,"@realDonaldTrump On day 3 of your becoming President,   I remember you signed an executive order to stop TPP (a cam… https://t.co/7HoWahVNhp"
negative,1.22220851326031E+018,Trump to Pompeo on his treatment of NPR reporter: “I think you did a good job on her.” (Laughter in room)
positive,1.23669873070049E+018,64-year-old becomes oldest woman to row across Atlantic Ocean  #InternationalWomensDay  https://t.co/9SoGZNdO5A
positive,1.23857185316743E+018,"~wipes off sweat~  I compiled a 16-page, living directory of - tools anyone can use to host virtual shows/meetups/p… https://t.co/dRXadLaTEm"
neutral,1.23447890894433E+018,Not Available
positive,1.2368409236249E+018,The 7000 caring Americans who don't have to be 'noodged' to vote for Joe Biden have warmed the cockles of an almost… https://t.co/uo8YsTIrRq
neutral,1.23958699451216E+018,"I'm told the #Cowboys, #Bills, #Jets and #Raiders are among the teams showing interest in impending free agent CB Chris Harris, per source."
neutral,1.23652481604116E+018,An Australian newspaper printed an extra eight pages to be used as toilet paper after coronavirus fears prompted cu… https://t.co/FEO9pkwDeE
negative,1.23702498398724E+018,What Trump did this weekend per CNN's @kaitlancollins and @Kevinliptakcnn:  - Mar-a-Lago fundraiser. - golf with ML… https://t.co/aD7LD65gOJ
positive,1.23952282221876E+018,We have heavy hearts this morning following a tragic situation occurring overnight. Officer Chris Walsh lost his li… https://t.co/wtaZmQyyBB
neutral,1.23593761405993E+018,"Theory: Working patterns during the Coronavirus outbreak (videoconferencing, working from home, cancelling events)… https://t.co/iRZ4O6SvkL"
neutral,1.23689447573921E+018,@RaheemKassam In this episode of “It doesn’t matter until it happens to me” We join a group of Trump supporters who… https://t.co/wpgrsub6Cf
negative,1.22413279373269E+018,"No matter who wins the Super Bowl, it doesn’t change the fact that THIS WAS A FUMBLE AND A BUCKEYE TOUCHDOWN https://t.co/QwRdjKefQC"
positive,1.23480957528024E+018,"Those who damage public/private property in the name of protest, procession, agitation will have to compensate. The… https://t.co/jGp8cR2zdF"
negative,1.23357063445581E+018,"I have been saying since the protests began that foreign interests are trying to destabilize our country, and block… https://t.co/67XsVmOr7e"
neutral,1.23646251093031E+018,"The organizer of CPAC interacted with the conference attendee who tested positive for coronavirus, and then he shoo… https://t.co/Xd6HqCLFRP"
negative,1.22356581496988E+018,Question: @realDonaldTrump what do you say to your GOP critics who say you’ve destroyed the  party and replaced it with a personality cult?
negative,1.22225734036118E+018,"Today, the president unveiled a Middle East ""peace plan"" that was nearly three years in the making and overseen by… https://t.co/DBXL0H36Fu"
positive,1.22341220210888E+018,"DAY6 WORLD TOUR 'GRAVITY' 📍MADRID 2020.01.31  Amazing Madrid🤩 Thanks to My Day, we made it to our final stop in Eur… https://t.co/7Yk2eTs1wN"
neutral,1.23612262446956E+018,"Postponing or canceling any game due to the coronavirus  is a league office decision but the NBA, sources say, has… https://t.co/Tt5ywcjoqW"
negative,1.23647645749442E+018,BREAKING: The White House overruled health officials who wanted to recommend that elderly and physically fragile Am… https://t.co/ISbh2YX3vV
negative,1.22260992834859E+018,Not Available
negative,1.23611809811941E+018,"VERY STABLE GENIUS: “People are really surprised I understand this stuff,” Trump said. “Every one of these doctors… https://t.co/bYGX3W5G63"
negative,1.23464196473516E+018,Coronavirus - My current position is that we waited far too long to contain it / quarantine. All of us have already… https://t.co/DFAdNNN4AB
negative,1.23717243413192E+018,"While Fox's 8pm host Tucker Carlson is rightly calling the coronavirus a ""very serious problem,"" Fox Business 8pm h… https://t.co/ZoLRVDHVGe"
positive,1.23525938194989E+018,"Back in Co. Dublin, The Duke and Duchess visited incredibly scenic Howth this sunny afternoon, taking in sweeping v… https://t.co/j9m3u0Xpf5"
negative,1.22229906631653E+018,"While Trump is in NJ peddling more lies, we’ll continue working around the clock to hold him accountable &amp; elect a… https://t.co/oiBySG22tX"
negative,1.23522414596264E+018,"This ad leaves out context. The 1st part, from 2016, deletes a line where Obama said he doesn't know Sanders as wel… https://t.co/q3dhhcdehr"
negative,1.23602332639431E+018,The coronavirus thing is tough to message around with nonvulnerable populations because it's hard to strike the per… https://t.co/ADfi21K5Db
negative,1.2362670555922E+018,"If you have been panic buying because of Coronavirus and have found that your shop has run out of toilet paper, ple… https://t.co/BvKVCn5WyM"
neutral,1.23737543650352E+018,RBG is 86 years old and still shows up for work because she cares about people other than herself. Think about that… https://t.co/4zWnMIDBqs
neutral,1.23508794961355E+018,Would love to know what happened here https://t.co/fxBfzNpf3W
negative,1.23644216661394E+018,New York Attorney General Letitia James said that her office is on alert for coronavirus scams like Bakker’s. https://t.co/weau79mJQC
neutral,1.233781452875E+018,"Watch this peaceful protest,then read vicious report by @TheHindu. Their report called these slogans ""provocative"".… https://t.co/sCXTXCp75e"
positive,1.2241144368788E+018,Not Available
negative,1.23605797047736E+018,Trump compared the Coronavirus test to the transcript of his phone call with Zelensky: “the tests are all perfect.… https://t.co/ZH3pHcq2XQ
positive,1.23352415620291E+018,Have you recently cut the cord? We'll be live-streaming all local broadcast matches on the #DCU website free of cos… https://t.co/hfkk1vU97W
negative,1.22231887970958E+018,"So, today, we learned our subsised banks - AIB and Bank of Ireland - are selling their ATM networks to an American… https://t.co/wMCU6iZ2nu"
negative,1.23699414389906E+018,We still have just one person who came to @CPAC w Corona. He is being treated. NO NEW CASES. Department of Health h… https://t.co/ZtczOvt5FD
neutral,1.23629050508605E+018,"Novel coronavirus cases continue to climb, but Canada’s response has been “exemplary” when it comes to containing t… https://t.co/VX0v4zQSW6"
neutral,1.22227198853571E+018,"Hi @JoeBiden,  This is no way to treat an Iowan. He said he'd vote for the Dem in the general b/c he knows how impo… https://t.co/Ptu3v4dhJV"
positive,1.23741134254744E+018,OLD ME is out now.  https://t.co/Xt6BLwPgR6 https://t.co/WrTONhpZnh
neutral,1.23561102998112E+018,"Agents, which rogue agents have you defeated? https://t.co/kUa3PfSYzI"
neutral,1.23791843199284E+018,1. Begin widespread testing 2. Make it free 3. Broadcast public health guidelines 4. Emergency funding to HCPs 5. T… https://t.co/9t4ZQIjHeG
negative,1.22428691916257E+018,ICYMI: The Trump administration has lifted a ban on the U.S. military's use of anti-personnel land mines outside of… https://t.co/EQPV8pxjMY
neutral,1.23328151972632E+018,"My friend reminded me that pneumonia and flu like things are ruled by Gemini.   That being said, the WHO may declar… https://t.co/23wBVwSuP1"
positive,1.2237059159516E+018,sleepy jungkook being upset because he missed his meal after taking a nap nd then being confused over why the fligh… https://t.co/acLM4fmAR4
negative,1.23641079439846E+018,Not Available
negative,1.22228601635206E+018,"@realDonaldTrump Not a single promise from your 2016 campaign has been kept. If it wasn't great then, it certainly… https://t.co/eDOSJ1zRbg"
positive,1.22120777231603E+018,This government can't be allowed to come back. I may not see the next election due to illness. Hopefully I will. I'… https://t.co/091nVqIatS
positive,1.22225168176696E+018,"The people of New Jersey have spoken, and their message is LOUD and CLEAR!!   America needs FOUR MORE YEARS of Pres… https://t.co/MAd5aDdSMr"
negative,1.22338349253862E+018,"Senate ethics committee is recommending that Sen. Lynn Beyak ""be suspended a second time"" as she ""failed to take he… https://t.co/iurpG4HIiF"
negative,1.23628371340478E+018,Good morning. The president admitted that the North Star of his coronavirus response is keeping the number of confi… https://t.co/CQ5NYEwh7P
negative,1.22214587638428E+018,"Trump's job approval is now the highest it has been in our average since Feb. 5, 2017.  https://t.co/uI9w8S86tL"
negative,1.23737590771691E+018,Incredible chart from Business Insider:  https://t.co/V0ItNKO3Qt https://t.co/PTBqWFX6WN
positive,1.23271938992294E+018,A painting inspired by staring out of my airplane window and letting my mind wander ~ https://t.co/yAP7mcJWhM
negative,1.22330277267579E+018,Astounding &amp; disgraceful that a Senator of heretofore strong standing says it is okay for a president to use U.S. t… https://t.co/wfLiA9azDt
negative,1.23398729503807E+018,Not Available
positive,1.23766473816474E+018,Say hello to the host of #LittleMixTheSearch... it's @IAmChrisRamsey! 👋 https://t.co/4X3twtw5iZ
positive,1.2241265305965E+018,Did you catch me live in action in @OlaySkin’s #SuperBowlLIV commercial? Don’t forget to tweet #MakeSpaceForWomen a… https://t.co/jBeE22YdW4
positive,1.23818662761854E+018,BREAKING: Gov. Charlie Baker announces nurses and other medical professionals who are licensed and qualified in oth… https://t.co/a59MwPVlyb
positive,1.23773751639404E+018,My favorite part of the show - Connecting with everyone up close 🙌 Connected 🔗 ‘ All ye need is Love ‘ 🎶 Amen 🙏… https://t.co/9TGF86EMSq
positive,1.23674251493111E+018,"found an old SD card today &amp; curiosity got the best of me. on it, i found pictures from the height of my long-term… https://t.co/WCERd0MLwQ"
neutral,1.23644911324108E+018,"New memo to to teams says each is required to have several plans in place by Tuesday, including arrangement with an… https://t.co/lETW5WlOh6"
negative,1.23247059162342E+018,200226 Entertainment companies are worried about the business performance in terms of their music acts' activities… https://t.co/LmMeYWGFnP
negative,1.2359692110522E+018,Exclusive: An Atlantic survey of dozens of officials and data from all 50 states shows that it's unlikely that many… https://t.co/rFvQQwKjM8
positive,1.2243321497525E+018,YEAH BABY! Today is Elmo's birthday! Elmo is going to have cake and balloons with all of Elmo's friends later to celebrate.
negative,1.23642718716461E+018,"Coronavirus detected in attendee at CPAC meeting, which many White House officials attended less than two weeks ago https://t.co/VufNS5HAex"
negative,1.23459615419455E+018,Coronavirus fallout to hit Australia hard  #ScottyfromMarketing says the “government” will always put jobs first.… https://t.co/c2wzNxAhiB
neutral,1.23165919403153E+018,"Archie Miller watches missed free throws in disgust, Ryan Joseph Miller punches everything in sight #IUBB https://t.co/SutSQ5Exg7"
positive,1.23561155313262E+018,REMOTE WORKERS!  👂🏻 I’ve been hearing y’all speak about struggles with routine working remotely.  Here’s what helps… https://t.co/rLDXXm8HTn
positive,1.23815724441338E+018,"Joe Biden pointedly criticizing Pres Trump’s response.  He said, “Administration failing on testing is colossal."""
neutral,1.22414274703836E+018,Not Available
neutral,1.23635393161936E+018,Not Available
negative,1.23456207419129E+018,BREAKING: 3 more people have died from coronavirus in the state of Washington.  There have now been 5 deaths in the… https://t.co/8gk0Lew16A
negative,1.23787012358045E+018,Bush brought us the last bear market. A Republican. And now Trump ends the 11 year bull market. A Republican.  It’s… https://t.co/n3imcyuG3N
negative,1.23779749615761E+018,Too many Americans can’t afford to stay home if they are sick—so they show up to work &amp; risk passing along their il… https://t.co/8MWUgqsHTw
negative,1.2232966177612E+018,With breaking news that #BoltonBook names Pat #Cipollone (President's lead impeachment lawyer) as participant in me… https://t.co/psOQwIMHWC
negative,1.23637482517583E+018,Italy shuts down access to Lombardy and 11 provinces with Covid19. We are talking Hubei-style restrictions. Unprece… https://t.co/caltGiEwdE
neutral,1.23861667339094E+018,#WholeFoods is owned by Jeff Bezos. WholeFoods suggested that healthy workers donate their vacation time to sick wo… https://t.co/P5oNXFBBmA
negative,1.22223949119842E+018,"#BREAKING: Palestinian Authority chief Mahmoud Abbas rejects Trump's peace plan, says it 'won't pass'  https://t.co/8OC9Y7Wa8y"
positive,1.23813699504759E+018,"Let us be kind to one another. As we discover how connected we all really are, let’s look at ourselves and those cl… https://t.co/x4NpIUXhun"
positive,1.23630135553239E+018,"10 years ago, a local Gannett paper ran a story abt my arrest on the front page. It was a lowpoint in my life.   Bu… https://t.co/7kWS1zJvEm"
negative,1.22355976322678E+018,Here’s the twisted thing about polarization:  The POTUS that GOP senators are so scared of is not popular. Never be… https://t.co/nWkzoPhbfW
negative,1.23619115798781E+018,[TRENDING] China ready to assist SA with coronavirus https://t.co/iGBFTO2FBB
neutral,1.23525734507004E+018,Where do you draw the line on 'spoilers' in Animal Crossing?  I'm really curious how everyone feels about this topi… https://t.co/LEKHpoi6V0
negative,1.23272382344468E+018,"For those who don’t already know, America’s heinous health care system is ready to approach coronavirus virus the o… https://t.co/Ctnc08JTDd"
negative,1.23613872431821E+018,"After watching this, I now have coronavirus. https://t.co/ZhKD4ZgOPI"
negative,1.23919551495381E+018,Not Available
positive,1.22407576682187E+018,Happy Super Bowl Sunday!! 🏈 Who are you all rooting for today? We all know who’s team @kevinrichardson is on!… https://t.co/DsBF1mZyjx
positive,1.22414469079202E+018,I've waited 30 years for a Republican to talk like this. Reality is our greatest weapon. https://t.co/ih5D5inltm
negative,1.23648305284872E+018,The remarkable thing about the White House’s bungling of the coronavirus outbreak is that the outcome is utterly un… https://t.co/K4V6c2Z1ia
positive,1.23385831024525E+018,I wake up everyday crying about my skin lmao . If u have acne or any type of skin issue that ain’t solved by “stres… https://t.co/rjAGla3JjX
neutral,1.22175724263184E+018,Think you know the #LittleWomen well? Name all the four sisters in the comments below and stand a chance to win fre… https://t.co/AA4hqcH2ZB
positive,1.22398442098763E+018,"Happy Birthday, @BrentSpiner! We're so happy that you graced our screens once again in #StarTrekPicard. https://t.co/bVdsuRBh1J"
negative,1.22413943252318E+018,Not Available
positive,1.22408788297094E+018,Not Available
negative,1.22221779272169E+018,TRUMP PEACE PLAN: Trump has just confirmed the outline of his Israeli-Palestinian peace plan. What does the plan sa… https://t.co/eITOUzY8Xi
negative,1.23607951445675E+018,"Uber/Lyft drivers, Instacart shoppers, DoorDash delivery folks are all engaging w/riders, dropping off packages, on… https://t.co/3x2rjAKS1A"
neutral,1.22413980005327E+018,Not sure what Shakira did here but I’m still into it  https://t.co/xx2X7jxOOS
neutral,1.23382431267675E+018,Not Available
negative,1.23400981662589E+018,so this lady is complaining about the  corona virus and was saying how it was nasty that it came from Asians eating… https://t.co/2iWu0oKuR9
negative,1.22395856688692E+018,"Now EU is free of UK, the main trojan horse for US policies in Europe, EU has an opportunity to build a more progre… https://t.co/eepu0iBh49"
neutral,1.23527028243849E+018,"There are simple things that we can all do to help stop the spread of #coronavirus.   Keep your yourself, family an… https://t.co/cTmK8PnEmr"
positive,1.22437024836481E+018,Happy 2nd birthday to our sweet girl! We love you Attila! #ILoveMyMastiff https://t.co/sflO48ykag
neutral,1.23470269203293E+018,Not Available
neutral,1.22228500165341E+018,I think the @latimes has this story backwards. I was the reporter who asked @SenFeinstein these questions. She told… https://t.co/f13OZi2Mab
negative,1.22224776024791E+018,"Trump praises Pompeo for fight with NPR reporter: ""You did a good job on her"" https://t.co/n5sn6Y3VMK"
negative,1.23341952557349E+018,You know your economic system is very good when 0.0011% of all people catch a virus with a less than 5% mortality r… https://t.co/fZL595gqnZ
positive,1.23280622479979E+018,Our @Stray_Kids IGTV episode is now LIVE on YouTube! Click the link to watch: https://t.co/wo3gb93HgA https://t.co/tJWzywOLz3
negative,1.22228008232205E+018,🚨 WATCH → Schumer shuts a reporter down for trying to change the topic from impeachment to Trump's Middle East peac… https://t.co/FLi7S0rSbn
neutral,1.23646607394111E+018,Uber wealthy people telling regular folks that Coronavirus fear is overblown bums me out. Lots cannot afford a copa… https://t.co/r2kDV9vFZa
neutral,1.2330140019505E+018,#COVID2019 #CoronaVirusUpdates This is the man in charge of keeping America safe from the Corona Virus https://t.co/mI2Xxc1hiF
neutral,1.23754578803877E+018,Peter seems like he has the brain capacity of a 4 year old.   His delusions all started when people started convinc… https://t.co/zgAP4gjsVC
negative,1.22262144516926E+018,@BernieSanders 2020 will be the first election that Millennials and younger generations outnumber baby boomers. We… https://t.co/XGSVEeZi4j
neutral,1.23353085207373E+018,"A lot of women I know are Warren supporters.  I'm hearing today that several mailed their WA ballots today, for Bid… https://t.co/0dAqg8gtdP"
neutral,1.23595990194539E+018,"Boomers: the Coronavirus is important, because it kills people over 60, let's close the borders  Millennials/Gen Z:… https://t.co/Prom1D5I6L"
positive,1.22438105739227E+018,"Couldn’t be home for my baby’s 6th birthday last night, but we still celebrated her in London! Thank you to this am… https://t.co/Ota1jV7HkW"
neutral,1.23403880822154E+018,BTS songs in urdu  My time: mera waqt Paradise: jannat Airplane:  hawai Jahaz All night: saari raat Fake love: jhoo… https://t.co/I7bQy8ghO7
neutral,1.2361935386034E+018,Please REALLY take in how EASILY amid the Coronavirus pandemic  - places go back to single use plastic - businesses… https://t.co/whQaf1HJnE
positive,1.22293116662761E+018,"Haircut, shave and a beer.  Yes please! https://t.co/GGNF4nsnam"
neutral,1.23816964666406E+018,Not Available
positive,1.22413277613756E+018,The 25th Bond film will change everything… #NoTimeToDie releasing April 2020 #JamesBond #SuperBowl https://t.co/gkxQsuxSLk
negative,1.22149323934312E+018,"What’s the delay, @BorisJohnson? Release the unredacted #RussiaReportNOW ⏳  Boris Johnson approves release of Russi… https://t.co/HT0uNDX5hT"
positive,1.23450909652888E+018,Team... here’s the full INTRO’S clip from last night.  Feel free to share with a friend or 10 https://t.co/aDp6sIEGJQ
neutral,1.22138128472918E+018,We voted UhuRuto. You don't get to distance yourselves from each other. You're one &amp; the same 2) Raila works with g… https://t.co/U792rRxt6z
positive,1.23447715436207E+018,Not Available
